transition_id,map_seed,split,policy_source,action_name,current_position,next_position,outcome,image_path,target_text
train_seed0074_greedy_t008,74,train,greedy,Right,"[2, 6]","[2, 7]",safe,results/A3_dataset_collection/images/train/seed_0074/greedy/ep_000_step_008.png,"<prediction>Position: (2, 7). Outcome: safe</prediction>"
train_seed0074_greedy_t009,74,train,greedy,Down,"[2, 7]","[3, 7]",safe,results/A3_dataset_collection/images/train/seed_0074/greedy/ep_000_step_009.png,"<prediction>Position: (3, 7). Outcome: safe</prediction>"
train_seed0074_greedy_t010,74,train,greedy,Down,"[3, 7]","[4, 7]",safe,results/A3_dataset_collection/images/train/seed_0074/greedy/ep_000_step_010.png,"<prediction>Position: (4, 7). Outcome: safe</prediction>"
train_seed0074_greedy_t011,74,train,greedy,Left,"[4, 7]","[4, 6]",safe,results/A3_dataset_collection/images/train/seed_0074/greedy/ep_000_step_011.png,"<prediction>Position: (4, 6). Outcome: safe</prediction>"
train_seed0074_greedy_t012,74,train,greedy,Right,"[4, 6]","[4, 7]",safe,results/A3_dataset_collection/images/train/seed_0074/greedy/ep_000_step_012.png,"<prediction>Position: (4, 7). Outcome: safe</prediction>"
train_seed0074_greedy_t013,74,train,greedy,Left,"[4, 7]","[4, 6]",safe,results/A3_dataset_collection/images/train/seed_0074/greedy/ep_000_step_013.png,"<prediction>Position: (4, 6). Outcome: safe</prediction>"
train_seed0074_greedy_t014,74,train,greedy,Right,"[4, 6]","[4, 7]",safe,results/A3_dataset_collection/images/train/seed_0074/greedy/ep_000_step_014.png,"<prediction>Position: (4, 7). Outcome: safe</prediction>"
train_seed0074_random_t000,74,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0074/random/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0074_random_t001,74,train,random,Up,"[0, 1]","[0, 1]",wall,results/A3_dataset_collection/images/train/seed_0074/random/ep_000_step_001.png,"<prediction>Position: (0, 1). Outcome: wall</prediction>"
train_seed0074_random_t002,74,train,random,Up,"[0, 1]","[0, 1]",wall,results/A3_dataset_collection/images/train/seed_0074/random/ep_000_step_002.png,"<prediction>Position: (0, 1). Outcome: wall</prediction>"
train_seed0074_random_t003,74,train,random,Up,"[0, 1]","[0, 1]",wall,results/A3_dataset_collection/images/train/seed_0074/random/ep_000_step_003.png,"<prediction>Position: (0, 1). Outcome: wall</prediction>"
train_seed0074_random_t004,74,train,random,Down,"[0, 1]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0074/random/ep_000_step_004.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0074_random_t005,74,train,random,Down,"[1, 1]","[2, 1]",safe,results/A3_dataset_collection/images/train/seed_0074/random/ep_000_step_005.png,"<prediction>Position: (2, 1). Outcome: safe</prediction>"
train_seed0074_random_t006,74,train,random,Right,"[2, 1]","[2, 2]",hole,results/A3_dataset_collection/images/train/seed_0074/random/ep_000_step_006.png,"<prediction>Position: (2, 2). Outcome: hole</prediction>"
train_seed0074_random_t007,74,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0074/random/ep_001_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0074_random_t008,74,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0074/random/ep_001_step_001.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0074_random_t009,74,train,random,Up,"[0, 1]","[0, 1]",wall,results/A3_dataset_collection/images/train/seed_0074/random/ep_001_step_002.png,"<prediction>Position: (0, 1). Outcome: wall</prediction>"
train_seed0074_random_t010,74,train,random,Right,"[0, 1]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0074/random/ep_001_step_003.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0074_random_t011,74,train,random,Down,"[0, 2]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0074/random/ep_001_step_004.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0074_random_t012,74,train,random,Right,"[1, 2]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0074/random/ep_001_step_005.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0074_random_t013,74,train,random,Up,"[1, 3]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0074/random/ep_001_step_006.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0074_random_t014,74,train,random,Right,"[0, 3]","[0, 4]",safe,results/A3_dataset_collection/images/train/seed_0074/random/ep_001_step_007.png,"<prediction>Position: (0, 4). Outcome: safe</prediction>"
train_seed0075_greedy_t000,75,train,greedy,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_000.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0075_greedy_t001,75,train,greedy,Down,"[1, 0]","[2, 0]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_001.png,"<prediction>Position: (2, 0). Outcome: safe</prediction>"
train_seed0075_greedy_t002,75,train,greedy,Right,"[2, 0]","[2, 1]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_002.png,"<prediction>Position: (2, 1). Outcome: safe</prediction>"
train_seed0075_greedy_t003,75,train,greedy,Right,"[2, 1]","[2, 2]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_003.png,"<prediction>Position: (2, 2). Outcome: safe</prediction>"
train_seed0075_greedy_t004,75,train,greedy,Right,"[2, 2]","[2, 3]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_004.png,"<prediction>Position: (2, 3). Outcome: safe</prediction>"
train_seed0075_greedy_t005,75,train,greedy,Right,"[2, 3]","[2, 4]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_005.png,"<prediction>Position: (2, 4). Outcome: safe</prediction>"
train_seed0075_greedy_t006,75,train,greedy,Right,"[2, 4]","[2, 5]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_006.png,"<prediction>Position: (2, 5). Outcome: safe</prediction>"
train_seed0075_greedy_t007,75,train,greedy,Right,"[2, 5]","[2, 6]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_007.png,"<prediction>Position: (2, 6). Outcome: safe</prediction>"
train_seed0075_greedy_t008,75,train,greedy,Right,"[2, 6]","[2, 7]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_008.png,"<prediction>Position: (2, 7). Outcome: safe</prediction>"
train_seed0075_greedy_t009,75,train,greedy,Left,"[2, 7]","[2, 6]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_009.png,"<prediction>Position: (2, 6). Outcome: safe</prediction>"
train_seed0075_greedy_t010,75,train,greedy,Right,"[2, 6]","[2, 7]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_010.png,"<prediction>Position: (2, 7). Outcome: safe</prediction>"
train_seed0075_greedy_t011,75,train,greedy,Left,"[2, 7]","[2, 6]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_011.png,"<prediction>Position: (2, 6). Outcome: safe</prediction>"
train_seed0075_greedy_t012,75,train,greedy,Right,"[2, 6]","[2, 7]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_012.png,"<prediction>Position: (2, 7). Outcome: safe</prediction>"
train_seed0075_greedy_t013,75,train,greedy,Left,"[2, 7]","[2, 6]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_013.png,"<prediction>Position: (2, 6). Outcome: safe</prediction>"
train_seed0075_greedy_t014,75,train,greedy,Right,"[2, 6]","[2, 7]",safe,results/A3_dataset_collection/images/train/seed_0075/greedy/ep_000_step_014.png,"<prediction>Position: (2, 7). Outcome: safe</prediction>"
train_seed0075_random_t000,75,train,random,Right,"[0, 0]","[0, 1]",hole,results/A3_dataset_collection/images/train/seed_0075/random/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: hole</prediction>"
train_seed0075_random_t001,75,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0075/random/ep_001_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0075_random_t002,75,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0075/random/ep_001_step_001.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0075_random_t003,75,train,random,Left,"[1, 0]","[1, 0]",wall,results/A3_dataset_collection/images/train/seed_0075/random/ep_001_step_002.png,"<prediction>Position: (1, 0). Outcome: wall</prediction>"
train_seed0075_random_t004,75,train,random,Right,"[1, 0]","[1, 1]",hole,results/A3_dataset_collection/images/train/seed_0075/random/ep_001_step_003.png,"<prediction>Position: (1, 1). Outcome: hole</prediction>"
train_seed0075_random_t005,75,train,random,Right,"[0, 0]","[0, 1]",hole,results/A3_dataset_collection/images/train/seed_0075/random/ep_002_step_000.png,"<prediction>Position: (0, 1). Outcome: hole</prediction>"
train_seed0075_random_t006,75,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0075/random/ep_003_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0075_random_t007,75,train,random,Right,"[0, 0]","[0, 1]",hole,results/A3_dataset_collection/images/train/seed_0075/random/ep_003_step_001.png,"<prediction>Position: (0, 1). Outcome: hole</prediction>"
train_seed0075_random_t008,75,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0075/random/ep_004_step_000.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0075_random_t009,75,train,random,Left,"[1, 0]","[1, 0]",wall,results/A3_dataset_collection/images/train/seed_0075/random/ep_004_step_001.png,"<prediction>Position: (1, 0). Outcome: wall</prediction>"
train_seed0075_random_t010,75,train,random,Up,"[1, 0]","[0, 0]",safe,results/A3_dataset_collection/images/train/seed_0075/random/ep_004_step_002.png,"<prediction>Position: (0, 0). Outcome: safe</prediction>"
train_seed0075_random_t011,75,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0075/random/ep_004_step_003.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0075_random_t012,75,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0075/random/ep_004_step_004.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0075_random_t013,75,train,random,Left,"[1, 0]","[1, 0]",wall,results/A3_dataset_collection/images/train/seed_0075/random/ep_004_step_005.png,"<prediction>Position: (1, 0). Outcome: wall</prediction>"
train_seed0075_random_t014,75,train,random,Down,"[1, 0]","[2, 0]",safe,results/A3_dataset_collection/images/train/seed_0075/random/ep_004_step_006.png,"<prediction>Position: (2, 0). Outcome: safe</prediction>"
train_seed0076_greedy_t000,76,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0076_greedy_t001,76,train,greedy,Right,"[0, 1]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_001.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0076_greedy_t002,76,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_002.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0076_greedy_t003,76,train,greedy,Left,"[0, 3]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_003.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0076_greedy_t004,76,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_004.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0076_greedy_t005,76,train,greedy,Left,"[0, 3]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_005.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0076_greedy_t006,76,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_006.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0076_greedy_t007,76,train,greedy,Left,"[0, 3]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_007.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0076_greedy_t008,76,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_008.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0076_greedy_t009,76,train,greedy,Left,"[0, 3]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_009.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0076_greedy_t010,76,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_010.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0076_greedy_t011,76,train,greedy,Left,"[0, 3]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_011.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0076_greedy_t012,76,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_012.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0076_greedy_t013,76,train,greedy,Left,"[0, 3]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_013.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0076_greedy_t014,76,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0076/greedy/ep_000_step_014.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0076_random_t000,76,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0076_random_t001,76,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_001.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0076_random_t002,76,train,random,Right,"[1, 0]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_002.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0076_random_t003,76,train,random,Left,"[1, 1]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_003.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0076_random_t004,76,train,random,Up,"[1, 0]","[0, 0]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_004.png,"<prediction>Position: (0, 0). Outcome: safe</prediction>"
train_seed0076_random_t005,76,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_005.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0076_random_t006,76,train,random,Left,"[0, 1]","[0, 0]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_006.png,"<prediction>Position: (0, 0). Outcome: safe</prediction>"
train_seed0076_random_t007,76,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_007.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0076_random_t008,76,train,random,Down,"[0, 1]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_008.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0076_random_t009,76,train,random,Up,"[1, 1]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_009.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0076_random_t010,76,train,random,Down,"[0, 1]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_010.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0076_random_t011,76,train,random,Down,"[1, 1]","[2, 1]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_011.png,"<prediction>Position: (2, 1). Outcome: safe</prediction>"
train_seed0076_random_t012,76,train,random,Down,"[2, 1]","[3, 1]",hole,results/A3_dataset_collection/images/train/seed_0076/random/ep_000_step_012.png,"<prediction>Position: (3, 1). Outcome: hole</prediction>"
train_seed0076_random_t013,76,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0076/random/ep_001_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0076_random_t014,76,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0076/random/ep_001_step_001.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0077_greedy_t000,77,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0077/greedy/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
